Date,Time,Timestamp,April 2025_Price,April 2025_Rate_Change,May 2025_Price,May 2025_Rate_Change,June 2025_Price,June 2025_Rate_Change
2025-04-06,13:53:00,2025-04-06 13:53:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:54:00,2025-04-06 13:54:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:54:00,2025-04-06 13:54:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:54:00,2025-04-06 13:54:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:54:00,2025-04-06 13:54:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:55:00,2025-04-06 13:55:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:55:00,2025-04-06 13:55:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:55:00,2025-04-06 13:55:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:55:00,2025-04-06 13:55:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:56:00,2025-04-06 13:56:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:56:00,2025-04-06 13:56:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:56:00,2025-04-06 13:56:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:56:00,2025-04-06 13:56:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:57:00,2025-04-06 13:57:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:57:00,2025-04-06 13:57:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:58:00,2025-04-06 13:58:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:58:00,2025-04-06 13:58:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:58:00,2025-04-06 13:58:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:58:00,2025-04-06 13:58:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:59:00,2025-04-06 13:59:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:59:00,2025-04-06 13:59:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:59:00,2025-04-06 13:59:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,13:59:00,2025-04-06 13:59:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:00:00,2025-04-06 14:00:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:00:00,2025-04-06 14:00:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:00:00,2025-04-06 14:00:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:00:00,2025-04-06 14:00:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:01:00,2025-04-06 14:01:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:01:00,2025-04-06 14:01:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:01:00,2025-04-06 14:01:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:01:00,2025-04-06 14:01:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:02:00,2025-04-06 14:02:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:02:00,2025-04-06 14:02:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:02:00,2025-04-06 14:02:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:02:00,2025-04-06 14:02:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:03:00,2025-04-06 14:03:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:03:00,2025-04-06 14:03:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:04:00,2025-04-06 14:04:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:04:00,2025-04-06 14:04:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:04:00,2025-04-06 14:04:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:04:00,2025-04-06 14:04:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:05:00,2025-04-06 14:05:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:05:00,2025-04-06 14:05:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:05:00,2025-04-06 14:05:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:05:00,2025-04-06 14:05:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:06:00,2025-04-06 14:06:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:06:00,2025-04-06 14:06:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:06:00,2025-04-06 14:06:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:06:00,2025-04-06 14:06:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:07:00,2025-04-06 14:07:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:07:00,2025-04-06 14:07:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:07:00,2025-04-06 14:07:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:07:00,2025-04-06 14:07:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:08:00,2025-04-06 14:08:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:08:00,2025-04-06 14:08:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:08:00,2025-04-06 14:08:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:08:00,2025-04-06 14:08:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:09:00,2025-04-06 14:09:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:09:00,2025-04-06 14:09:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:10:00,2025-04-06 14:10:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:10:00,2025-04-06 14:10:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:10:00,2025-04-06 14:10:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:10:00,2025-04-06 14:10:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:11:00,2025-04-06 14:11:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:11:00,2025-04-06 14:11:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:11:00,2025-04-06 14:11:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:11:00,2025-04-06 14:11:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:12:00,2025-04-06 14:12:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:12:00,2025-04-06 14:12:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:12:00,2025-04-06 14:12:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:12:00,2025-04-06 14:12:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:13:00,2025-04-06 14:13:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:13:00,2025-04-06 14:13:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:13:00,2025-04-06 14:13:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:13:00,2025-04-06 14:13:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:14:00,2025-04-06 14:14:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:14:00,2025-04-06 14:14:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:14:00,2025-04-06 14:14:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:14:00,2025-04-06 14:14:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:15:00,2025-04-06 14:15:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:15:00,2025-04-06 14:15:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:16:00,2025-04-06 14:16:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:16:00,2025-04-06 14:16:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:16:00,2025-04-06 14:16:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:16:00,2025-04-06 14:16:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:17:00,2025-04-06 14:17:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:17:00,2025-04-06 14:17:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:17:00,2025-04-06 14:17:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:17:00,2025-04-06 14:17:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:18:00,2025-04-06 14:18:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:18:00,2025-04-06 14:18:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:18:00,2025-04-06 14:18:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:18:00,2025-04-06 14:18:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:19:00,2025-04-06 14:19:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:19:00,2025-04-06 14:19:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:19:00,2025-04-06 14:19:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:19:00,2025-04-06 14:19:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:20:00,2025-04-06 14:20:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:20:00,2025-04-06 14:20:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:20:00,2025-04-06 14:20:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:20:00,2025-04-06 14:20:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:21:00,2025-04-06 14:21:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:21:00,2025-04-06 14:21:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:21:00,2025-04-06 14:21:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:21:00,2025-04-06 14:21:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:22:00,2025-04-06 14:22:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:22:00,2025-04-06 14:22:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:22:00,2025-04-06 14:22:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:22:00,2025-04-06 14:22:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:23:00,2025-04-06 14:23:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:23:00,2025-04-06 14:23:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:24:00,2025-04-06 14:24:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:24:00,2025-04-06 14:24:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:24:00,2025-04-06 14:24:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:24:00,2025-04-06 14:24:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:25:00,2025-04-06 14:25:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:25:00,2025-04-06 14:25:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:25:00,2025-04-06 14:25:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:25:00,2025-04-06 14:25:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:26:00,2025-04-06 14:26:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:26:00,2025-04-06 14:26:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:26:00,2025-04-06 14:26:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:26:00,2025-04-06 14:26:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:27:00,2025-04-06 14:27:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:27:00,2025-04-06 14:27:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:27:00,2025-04-06 14:27:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:27:00,2025-04-06 14:27:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:28:00,2025-04-06 14:28:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:28:00,2025-04-06 14:28:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:28:00,2025-04-06 14:28:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:28:00,2025-04-06 14:28:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:29:00,2025-04-06 14:29:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:29:00,2025-04-06 14:29:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:29:00,2025-04-06 14:29:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:29:00,2025-04-06 14:29:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:30:00,2025-04-06 14:30:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:30:00,2025-04-06 14:30:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:30:00,2025-04-06 14:30:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:30:00,2025-04-06 14:30:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:31:00,2025-04-06 14:31:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:31:00,2025-04-06 14:31:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:31:00,2025-04-06 14:31:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:31:00,2025-04-06 14:31:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:32:00,2025-04-06 14:32:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:32:00,2025-04-06 14:32:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:33:00,2025-04-06 14:33:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:33:00,2025-04-06 14:33:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:33:00,2025-04-06 14:33:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:33:00,2025-04-06 14:33:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:34:00,2025-04-06 14:34:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:34:00,2025-04-06 14:34:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:34:00,2025-04-06 14:34:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:34:00,2025-04-06 14:34:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:35:00,2025-04-06 14:35:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:35:00,2025-04-06 14:35:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:35:00,2025-04-06 14:35:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:35:00,2025-04-06 14:35:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:36:00,2025-04-06 14:36:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:36:00,2025-04-06 14:36:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:36:00,2025-04-06 14:36:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:36:00,2025-04-06 14:36:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:37:00,2025-04-06 14:37:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:37:00,2025-04-06 14:37:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:37:00,2025-04-06 14:37:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:37:00,2025-04-06 14:37:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:38:00,2025-04-06 14:38:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:38:00,2025-04-06 14:38:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:38:00,2025-04-06 14:38:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:38:00,2025-04-06 14:38:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:39:00,2025-04-06 14:39:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),232.8,-6.2 (-2.59%)
2025-04-06,14:39:00,2025-04-06 14:39:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),232.8,-6.2 (-2.59%)
2025-04-06,14:40:00,2025-04-06 14:40:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:40:00,2025-04-06 14:40:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:40:00,2025-04-06 14:40:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:40:00,2025-04-06 14:40:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:41:00,2025-04-06 14:41:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:41:00,2025-04-06 14:41:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:41:00,2025-04-06 14:41:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:41:00,2025-04-06 14:41:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:42:00,2025-04-06 14:42:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:42:00,2025-04-06 14:42:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:42:00,2025-04-06 14:42:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:43:00,2025-04-06 14:43:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:43:00,2025-04-06 14:43:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
2025-04-06,14:43:00,2025-04-06 14:43:00,232.25,-6.2 (-2.6%),232.8,-6.2 (-2.59%),234.2,-6.95 (-2.88%)
